"Customer number";"Coupon Code";Date;"Receipt id";Discount;Turnover
84229;Welkom_5;2024-08-23;0020354353;-5;75.99
82567;Welkom_5;2024-08-23;0020353678;-5;13.49
84103;Welkom_5;2024-08-23;0020353652;-5;135.73
82821;Welkom_5;2024-08-23;0020353660;-5;52.99
84640;Welkom_5;2024-08-23;0020354528;-5;26.99
82903;Welkom_5;2024-08-23;0020354874;-5;174.52
81733;Welkom_5;2024-08-23;0020353819;-5;51.49
77823;Welkom_5;2024-08-23;0020354387;-5;69.99
81733;Welkom_5;2024-08-23;0020353835;-5;51.49
82740;Welkom_5;2024-08-23;0020354858;-5;46.43
83109;Welkom_5;2024-08-23;0020353868;-5;375.43
81838;Welkom_5;2024-08-23;0020353728;-5;191.96
83657;Welkom_5;2024-08-23;0020406815;-5;202.96
83553;Welkom_5;2024-08-23;0020353686;-5;309.36
81724;Welkom_5;2024-08-23;0020353496;-5;334.97
84893;Welkom_5;2024-08-23;0020354361;-5;57.36
81580;Welkom_5;2024-08-23;0020354965;-5;226.58
82565;Welkom_5;2024-08-23;0020354015;-5;64.38
84353;Welkom_5;2024-08-24;0020356895;-5;96.29
83843;Welkom_5;2024-08-24;0020356648;-5;113.54
80768;Welkom_5;2024-08-24;0020357679;-5;91.47
80757;Welkom_5;2024-08-24;0020357554;-5;88.78
80478;Welkom_5;2024-08-24;0020355616;-5;252.98
83559;Welkom_5;2024-08-24;0020355244;-5;439.98
81542;Welkom_5;2024-08-24;0020357141;-5;103.98
80335;Welkom_5;2024-08-24;0020407185;-5;86.98
81761;Welkom_5;2024-08-24;0020356143;-5;54.96
84416;Welkom_5;2024-08-24;0020357331;-5;135
80384;Welkom_5;2024-08-24;0020407110;-5;38.18
80697;Welkom_5;2024-08-24;0020357463;-5;374.98
82013;Welkom_5;2024-08-24;0020356119;-5;770.99
82603;Welkom_5;2024-08-24;0020356457;-5;36.53
80896;Welkom_5;2024-08-24;0020356531;-5;69.97
84391;Welkom_5;2024-08-24;0020355251;-5;5.49
83570;Welkom_5;2024-08-24;0020407326;-5;383.28
84079;Welkom_5;2024-08-24;0020355400;-5;217.47
83363;Welkom_5;2024-08-24;0020355681;-5;924.74
83072;Welkom_5;2024-08-24;0020407441;-5;239.58
83549;Welkom_5;2024-08-24;0020357968;-5;218.98
83136;Welkom_5;2024-08-24;0020356036;-5;30.98
81747;Welkom_5;2024-08-24;0020355319;-5;78.98
81899;Welkom_5;2024-08-24;0020356168;-5;36.44
84460;Welkom_5;2024-08-24;0020355806;-5;250.74
83334;Welkom_5;2024-08-24;0020407433;-5;50.99
83651;Welkom_5;2024-08-24;0020407375;-5;144.33
82758;Welkom_5;2024-08-24;0020357505;-5;68.38
81997;Welkom_5;2024-08-24;0020357851;-5;90.27
80708;Welkom_5;2024-08-24;0020356911;-5;112.47
84707;Welkom_5;2024-08-24;0020407359;-5;92.4
81240;Welkom_5;2024-08-24;0020355475;-5;30.49
82272;Welkom_5;2024-08-24;0020357547;-5;81.98
80060;Welkom_5;2024-08-24;0020357174;-5;57.99
77802;Welkom_5;2024-08-24;0020407367;-5;432.89
84219;Welkom_5;2024-08-24;0020356945;-5;90.94
84087;Welkom_5;2024-08-24;0020407300;-5;236.12
80406;Welkom_5;2024-08-24;0020355061;-5;75.99
77889;Welkom_5;2024-08-24;0020357497;-5;15.68
82477;Welkom_5;2024-08-24;0020355780;-5;24.65
83436;Welkom_5;2024-08-24;0020356853;-5;82.48
84306;Welkom_5;2024-08-25;0020358743;-5;458.37
81387;Welkom_5;2024-08-25;0020358438;-5;70.48
83362;Welkom_5;2024-08-25;0020358610;-5;27.68
78064;Welkom_5;2024-08-25;0020358131;-5;207.58
84006;Welkom_5;2024-08-25;13848;-5;9.5
71419;Welkom_5;2024-08-25;0020359766;-5;94.98
81862;Welkom_5;2024-08-25;0020358701;-5;414.79
78745;Welkom_5;2024-08-25;0020359782;-5;31.78
80459;Welkom_5;2024-08-26;0020360244;-5;101.37
82016;Welkom_5;2024-08-26;0020361762;-2.99;0
82598;Welkom_5;2024-08-26;0020361192;-5;119.84
80539;Welkom_5;2024-08-26;0020360889;-5;57.5
84598;Welkom_5;2024-08-26;0020361903;-5;36.32
81881;Welkom_5;2024-08-26;0020360616;-5;71.46
81997;Welkom_5;2024-08-26;0020360566;-5;10.8
82450;Welkom_5;2024-08-26;0020360624;-5;7.59
83694;Welkom_5;2024-08-26;0020361283;-5;85.41
81377;Welkom_5;2024-08-26;0020361820;-5;140.94
83524;Welkom_5;2024-08-26;0020360814;-5;76.39
82770;Welkom_5;2024-08-26;0020360111;-5;1837.17
80472;Welkom_5;2024-08-26;0020360798;-5;19.99
83784;Welkom_5;2024-08-26;0020361937;-5;140.47
83489;Welkom_5;2024-08-26;13854;-5;94.95
78366;Welkom_5;2024-08-26;0020360228;-5;19.26
82714;Welkom_5;2024-08-26;0020360251;-5;5.79
83171;Welkom_5;2024-08-26;0020360681;-5;36.2
82650;Welkom_5;2024-08-26;0020361267;-5;39.82
82515;Welkom_5;2024-08-26;0020360079;-5;114.26
83545;Welkom_5;2024-08-26;0020359857;-5;154.99
81312;Welkom_5;2024-08-26;0020360301;-5;3.99
84551;Welkom_5;2024-08-26;0020361846;-5;90.99
84092;Welkom_5;2024-08-26;0020361614;-5;94.95
78030;Welkom_5;2024-08-26;0020360087;-5;5.99
83443;Welkom_5;2024-08-26;0020361457;-5;35.49
80800;Welkom_5;2024-08-26;0020359840;-5;39.99
83457;Welkom_5;2024-08-26;0020360939;-5;15.17
82471;Welkom_5;2024-08-26;0020359998;-5;109.97
82263;Welkom_5;2024-08-26;0020360533;-5;132.67
80460;Welkom_5;2024-08-26;0020361663;-5;341.33
82810;Welkom_5;2024-08-26;0020361150;-5;101.22
82537;Welkom_5;2024-08-26;0020361259;-5;19.69
81259;Welkom_5;2024-08-26;0020360343;-5;83.91
84124;Welkom_5;2024-08-26;0020360186;-5;10.28
84241;Welkom_5;2024-08-26;0020359949;-5;34.99
80785;Welkom_5;2024-08-26;0020360434;-5;74.99
79369;Welkom_5;2024-08-26;0020360962;-5;43.99
81238;Welkom_5;2024-08-26;0020361291;-5;20.18
80004;Welkom_5;2024-08-26;0020360269;-5;8
83480;Welkom_5;2024-08-26;0020361523;-5;28.99
83158;Welkom_5;2024-08-26;0020361507;-5;3.99
80059;Welkom_5;2024-08-26;0020359873;-5;92.98
80621;Welkom_5;2024-08-26;0020361564;-5;146.49
80545;Welkom_5;2024-08-26;0020360483;-5;19.45
77281;Welkom_5;2024-08-26;0020359915;-5;28.99
82084;Welkom_5;2024-08-26;0020360905;-5;104.9
83668;Welkom_5;2024-08-26;0020361325;-5;9.99
81551;Welkom_5;2024-08-26;13855;-5;69.99
84667;Welkom_5;2024-08-26;0020361671;-5;13.66
84014;Welkom_5;2024-08-26;0020361242;-5;214.99
81636;Welkom_5;2024-08-26;0020361796;-5;137.51
82194;Welkom_5;2024-08-26;0020360988;-5;59.81
81825;Welkom_5;2024-08-26;0020361101;-5;80.08
82208;Welkom_5;2024-08-26;0020359881;-5;80.88
83693;Welkom_5;2024-08-26;0020361697;-5;133.46
83137;Welkom_5;2024-08-26;0020360467;-5;238.98
82521;Welkom_5;2024-08-26;0020360806;-5;74.97
90360;Welkom_5;2024-08-27;0020362539;-5;493
93875;Welkom_5;2024-08-27;0020363123;-5;2622.48
101467;Welkom_5;2024-08-27;0020362588;-5;90.98
85545;Welkom_5;2024-08-27;0020362489;-5;89.99
102645;Welkom_5;2024-08-27;0020363107;-5;10
93043;Welkom_5;2024-08-27;0020362943;-5;79.67
92328;Welkom_5;2024-08-27;0020362521;-5;29.99
100433;Welkom_5;2024-08-27;0020362349;-5;40
100610;Welkom_5;2024-08-27;0020363206;-5;45.47
86339;Welkom_5;2024-08-27;0020362786;-5;57.98
83819;Welkom_5;2024-08-27;13864;-5;94.98
96034;Welkom_5;2024-08-27;0020362133;-5;119.97
82947;Welkom_5;2024-08-27;0020362067;-5;32.4
97489;Welkom_5;2024-08-27;0020362471;-5;153.16
103373;Welkom_5;2024-08-27;0020362869;-5;65.49
108356;Welkom_5;2024-08-27;0020362497;-5;2.99
95676;Welkom_5;2024-08-27;0020362547;-5;29.99
103750;Welkom_5;2024-08-28;0020364063;-5;107.97
86818;Welkom_5;2024-08-28;0020364642;-5;29.14
99041;Welkom_5;2024-08-28;0020364576;-5;108.37
102116;Welkom_5;2024-08-28;0020364550;-5;819.95
89681;Welkom_5;2024-08-28;0020364287;-5;459.85
81978;Welkom_5;2024-08-28;0020364196;-5;279.98
91843;Welkom_5;2024-08-28;0020364584;-5;75.99
92145;Welkom_5;2024-08-28;0020364600;-5;142.15
106016;Welkom_5;2024-08-28;0020364717;-5;15.97
91938;Welkom_5;2024-08-29;0020365342;-5;243.44
91053;Welkom_5;2024-08-29;0020365771;-5;12.99
98177;Welkom_5;2024-08-29;0020366316;-5;27.42
98059;Welkom_5;2024-08-29;0020365367;-5;69.99
90986;Welkom_5;2024-08-29;0020365755;-5;21.95
95251;Welkom_5;2024-08-29;0020366019;-5;20.64
104064;Welkom_5;2024-08-29;0020366092;-5;342.95
95523;Welkom_5;2024-08-29;0020365599;-5;74.44
84222;Welkom_5;2024-08-29;0020365870;-5;92.97
72738;Welkom_5;2024-08-29;0020365763;-5;26.99
90969;Welkom_5;2024-08-29;0020365847;-5;162.3
95810;Welkom_5;2024-08-29;0020365300;-5;122.99
94654;Welkom_5;2024-08-29;0020407540;-5;46.73
100735;Welkom_5;2024-08-29;0020366746;-5;7.72
96694;Welkom_5;2024-08-29;0020407581;-5;123.79
105214;Welkom_5;2024-08-29;0020407599;-5;26.93
98051;Welkom_5;2024-08-29;0020365383;-5;38.96
82198;Welkom_5;2024-08-29;0020365631;-5;71.96
99099;Welkom_5;2024-08-29;0020407557;-5;15.99
109970;Welkom_5;2024-08-29;0020365276;-5;31.47
94996;Welkom_5;2024-08-29;0020366001;-5;279.97
81087;Welkom_5;2024-08-29;0020366431;-5;2.19
101171;Welkom_5;2024-08-29;0020366167;-5;27.32
82511;Welkom_5;2024-08-29;0020366761;-5;189.5
86108;Welkom_5;2024-08-29;0020366670;-5;215.32
106343;Welkom_5;2024-08-29;0020366175;-5;1.5
77537;Welkom_5;2024-08-29;0020366043;-5;10.75
86692;Welkom_5;2024-08-29;0020366118;-5;113.36
101133;Welkom_5;2024-08-29;0020365623;-5;22.99
104954;Welkom_5;2024-08-29;0020365375;-5;8.49
102516;Welkom_5;2024-08-30;0020367223;-5;31.87
90156;Welkom_5;2024-08-30;0020367512;-5;25.95
109970;Welkom_5;2024-08-30;0020368189;-5;9.38
93796;Welkom_5;2024-08-30;0020367553;-5;48.92
100492;Welkom_5;2024-08-30;0020367470;-5;43.99
108489;Welkom_5;2024-08-30;0020367561;-5;84.58
94842;Welkom_5;2024-08-30;0020367397;-3.74;0
84605;Welkom_5;2024-08-30;0020367363;-5;284.4
91646;Welkom_5;2024-08-30;0020367033;-5;80.84
94993;Welkom_5;2024-08-30;0020366944;-5;40.67
81222;Welkom_5;2024-08-30;0020367728;-5;86.99
80084;Welkom_5;2024-08-30;0020368312;-5;17.49
88767;Welkom_5;2024-08-30;0020368064;-5;52.98
90235;Welkom_5;2024-08-30;0020368106;-5;176.54
87188;Welkom_5;2024-08-30;0020368122;-5;124.99
80559;Welkom_5;2024-08-30;0020367744;-5;170.03
99957;Welkom_5;2024-08-30;0020368304;-5;70.9
93535;Welkom_5;2024-08-30;0020367496;-5;56.99
107275;Welkom_5;2024-08-30;0020368510;-5;134.98
109900;Welkom_5;2024-08-30;0020367587;-5;37.26
104027;Welkom_5;2024-08-30;0020367371;-2.49;0
99595;Welkom_5;2024-08-30;0020368163;-5;265.29
104364;Welkom_5;2024-08-30;0020368486;-5;4.89
94589;Welkom_5;2024-08-30;0020367504;-5;24.75
85667;Welkom_5;2024-08-30;0020368288;-5;4.89
88364;Welkom_5;2024-08-30;0020368080;-5;89.99
88097;Welkom_5;2024-08-30;0020368114;-5;169.82
84127;Welkom_5;2024-08-31;0020368759;-5;73.48
100898;Welkom_5;2024-08-31;0020369419;-5;20.64
101144;Welkom_5;2024-08-31;0020369286;-5;59.37
89182;Welkom_5;2024-08-31;0020369336;-5;306.95
96471;Welkom_5;2024-08-31;0020370680;-5;39.5
101515;Welkom_5;2024-08-31;0020369302;-5;207.82
88988;Welkom_5;2024-08-31;0020369617;-5;92.98
91224;Welkom_5;2024-08-31;0020370607;-5;71.25
108701;Welkom_5;2024-08-31;0020369708;-5;39.5
89878;Welkom_5;2024-08-31;0020369260;-5;336.47
101546;Welkom_5;2024-08-31;0020369633;-5;2322.69
86264;Welkom_5;2024-08-31;0020368932;-5;259.41
100955;Welkom_5;2024-08-31;0020369229;-5;106.97
108597;Welkom_5;2024-08-31;0020369005;-5;23.78
105259;Welkom_5;2024-08-31;0020368999;-5;60.7
91888;Welkom_5;2024-08-31;0020369799;-5;85.98
83827;Welkom_5;2024-08-31;0020369187;-5;514.41
108437;Welkom_5;2024-08-31;0020369039;-5;34.89
86565;Welkom_5;2024-08-31;0020370227;-5;44.99
91329;Welkom_5;2024-08-31;0020369252;-5;7.59
106586;Welkom_5;2024-08-31;0020369716;-5;19.29
89427;Welkom_5;2024-08-31;0020368908;-5;10
84882;Welkom_5;2024-08-31;0020368973;-5;23.99
86452;Welkom_5;2024-08-31;0020368866;-5;63.99
90812;Welkom_5;2024-08-31;0020369468;-5;78.99
91516;Welkom_5;2024-08-31;0020369856;-5;105
95932;Welkom_5;2024-08-31;0020369658;-5;264
103638;Welkom_5;2024-08-31;0020369138;-5;62.49
109101;Welkom_5;2024-09-01;0020372033;-5;21.62
90220;Welkom_5;2024-09-01;0020371415;-5;21.23
86912;Welkom_5;2024-09-01;0020371456;-5;329.88
93782;Welkom_5;2024-09-01;0020371860;-5;46.27
87583;Welkom_5;2024-09-01;0020371910;-5;29.29
96376;Welkom_5;2024-09-01;0020371753;-5;9.99
100346;Welkom_5;2024-09-01;0020371175;-5;307.79
101699;Welkom_5;2024-09-01;0020371928;-5;75.99
90134;Welkom_5;2024-09-01;0020372066;-5;40.49
107481;Welkom_5;2024-09-01;0020371779;-5;54.9
82048;Welkom_5;2024-09-01;0020371688;-5;220.17
90351;Welkom_5;2024-09-01;0020371852;-5;48.5
109737;Welkom_5;2024-09-01;0020371761;-5;23.99
106246;Welkom_5;2024-09-01;0020371548;-5;495.72
105510;Welkom_5;2024-09-01;0020371936;-5;14.99
107723;Welkom_5;2024-09-01;0020371530;-5;93.98
106375;Welkom_5;2024-09-01;0020371449;-5;19.49
96005;Welkom_5;2024-09-01;0020371316;-5;123.98
101227;Welkom_5;2024-09-01;0020371613;-5;62.98
88702;Welkom_5;2024-09-01;0020371373;-5;122.48
106144;Welkom_5;2024-09-01;13877;-5;131.94
97694;Welkom_5;2024-09-01;0020371555;-5;19.95
104201;Welkom_5;2024-09-02;0020372298;-5;74.12
85911;Welkom_5;2024-09-02;0020372637;-5;20.15
94311;Welkom_5;2024-09-02;0020373254;-5;40.89
96495;Welkom_5;2024-09-02;0020372603;-5;52.58
86235;Welkom_5;2024-09-02;0020372967;-5;334.98
82382;Welkom_5;2024-09-02;0020372710;-5;39.99
104651;Welkom_5;2024-09-02;0020372835;-5;99.96
102331;Welkom_5;2024-09-02;0020372454;-5;52.43
104027;Welkom_5;2024-09-02;0020372371;-2.51;50.48
106334;Welkom_5;2024-09-02;0020372587;-5;18.9
105588;Welkom_5;2024-09-02;0020372447;-5;8.95
93283;Welkom_5;2024-09-02;0020372843;-5;20.98
102911;Welkom_5;2024-09-02;0020372926;-5;59.98
98989;Welkom_5;2024-09-02;0020372579;-5;29.97
106624;Welkom_5;2024-09-02;0020372744;-5;20.48
109216;Welkom_5;2024-09-02;0020372553;-5;78.06
88284;Welkom_5;2024-09-02;0020372306;-5;179.98
95717;Welkom_5;2024-09-02;0020373155;-5;68.54
101196;Welkom_5;2024-09-02;0020372348;-5;47.44
91250;Welkom_5;2024-09-03;0020374146;-5;245.33
99817;Welkom_5;2024-09-03;0020373437;-5;21.65
81782;Welkom_5;2024-09-03;0020373676;-5;113.13
88084;Welkom_5;2024-09-03;0020374021;-5;245.44
101382;Welkom_5;2024-09-04;0020375499;-5;49
104498;Welkom_5;2024-09-04;0020375507;-5;90
88310;Welkom_5;2024-09-04;0020375606;-5;142.98
83359;Welkom_5;2024-09-04;0020375911;-5;88.14
95650;Welkom_5;2024-09-04;0020375424;-5;305.33
84635;Welkom_5;2024-09-04;0020374666;-5;49.75
98550;Welkom_5;2024-09-04;0020376158;-5;137.23
95318;Welkom_5;2024-09-04;0020375937;-5;194.99
104491;Welkom_5;2024-09-04;0020375614;-5;11.16
87996;Welkom_5;2024-09-05;0020376596;-5;21.95
83007;Welkom_5;2024-09-05;0020376877;-5;66.95
108322;Welkom_5;2024-09-05;0020376869;-5;23
101980;Welkom_5;2024-09-05;0020376521;-5;27
92865;Welkom_5;2024-09-05;0020376984;-5;122.98
108564;Welkom_5;2024-09-05;0020376455;-5;44.97
87955;Welkom_5;2024-09-05;0020377396;-5;52.18
101986;Welkom_5;2024-09-05;0020376653;-5;76.2
95567;Welkom_5;2024-09-05;0020376976;-5;137.07
87325;Welkom_5;2024-09-05;0020376745;-5;3.99
80595;Welkom_5;2024-09-05;0020376695;-5;51.22
92735;Welkom_5;2024-09-05;0020376513;-5;23
92171;Welkom_5;2024-09-05;0020376604;-5;20.64
95264;Welkom_5;2024-09-05;0020377271;-5;54.59
89909;Welkom_5;2024-09-05;0020377206;-5;20.64
97432;Welkom_5;2024-09-05;0020377024;-5;79.98
97575;Welkom_5;2024-09-05;0020377040;-5;5.37
81393;Welkom_5;2024-09-05;0020377008;-5;179.47
89810;Welkom_5;2024-09-05;0020377149;-5;54.98
108639;Welkom_5;2024-09-05;0020376950;-5;33.23
87161;Welkom_5;2024-09-05;0020377511;-5;12.48
98214;Welkom_5;2024-09-05;0020377321;-5;6.69
109025;Welkom_5;2024-09-05;0020377057;-5;259.89
82988;Welkom_5;2024-09-05;0020376935;-5;124.99
102001;Welkom_5;2024-09-05;0020377339;-5;95.37
95324;Welkom_5;2024-09-06;0020377826;-5;77.48
91574;Welkom_5;2024-09-06;0020378923;-5;74.98
106831;Welkom_5;2024-09-06;0020378303;-5;98.48
105706;Welkom_5;2024-09-06;0020379012;-5;32.98
99866;Welkom_5;2024-09-06;0020378444;-5;114.99
103940;Welkom_5;2024-09-06;0020379129;-5;58.87
93380;Welkom_5;2024-09-06;0020378840;-5;42.27
87840;Welkom_5;2024-09-06;0020379194;-5;284.69
96182;Welkom_5;2024-09-06;0020378683;-5;284.9
81804;Welkom_5;2024-09-06;0020378063;-5;107.05
90752;Welkom_5;2024-09-06;0020378097;-5;24.97
99602;Welkom_5;2024-09-06;0020379202;-5;32.98
104117;Welkom_5;2024-09-06;0020378881;-5;19.78
86416;Welkom_5;2024-09-06;0020379004;-5;27.64
94150;Welkom_5;2024-09-06;0020378394;-5;74.99
84095;Welkom_5;2024-09-06;0020377610;-5;20.1
99081;Welkom_5;2024-09-06;0020378972;-5;155.99
103646;Welkom_5;2024-09-06;0020378915;-5;5.79
85281;Welkom_5;2024-09-06;0020378204;-5;577.94
86967;Welkom_5;2024-09-06;0020378386;-5;39.92
85355;Welkom_5;2024-09-06;0020378410;-5;58.96
107737;Welkom_5;2024-09-07;0020379939;-5;110.48
88086;Welkom_5;2024-09-07;0020381083;-5;16.18
98548;Welkom_5;2024-09-07;0020379673;-5;118.17
97086;Welkom_5;2024-09-07;0020380432;-5;63.36
105927;Welkom_5;2024-09-07;0020380366;-5;206.56
83061;Welkom_5;2024-09-07;0020379558;-5;4.5
95310;Welkom_5;2024-09-07;0020380978;-5;104.48
108210;Welkom_5;2024-09-08;0020382057;-5;51.68
91040;Welkom_5;2024-09-08;0020381836;-5;164.03
84283;Welkom_5;2024-09-08;0020382412;-5;7.74
105899;Welkom_5;2024-09-08;0020382040;-5;509.25
86315;Welkom_5;2024-09-08;0020382230;-5;169.33
100601;Welkom_5;2024-09-08;0020381620;-5;134.99
90052;Welkom_5;2024-09-08;0020381992;-5;34.99
88599;Welkom_5;2024-09-08;0020381729;-5;108.96
106546;Welkom_5;2024-09-08;0020381927;-5;17.46
108548;Welkom_5;2024-09-08;0020382073;-5;45.98
96904;Welkom_5;2024-09-08;0020381778;-5;60.9
93756;Welkom_5;2024-09-08;0020382271;-5;118.59
101527;Welkom_5;2024-09-08;0020381844;-5;30.03
99120;Welkom_5;2024-09-08;0020382065;-5;57.96
100601;Welkom_5;2024-09-08;0020381562;-5;365.01
101996;Welkom_5;2024-09-08;0020381554;-5;188.97
100315;Welkom_5;2024-09-08;0020382438;-5;44.56
84697;Welkom_5;2024-09-09;0020382883;-5;69.94
91491;Welkom_5;2024-09-09;0020382859;-5;20.4
91331;Welkom_5;2024-09-09;0020383485;-5;84.99
99819;Welkom_5;2024-09-09;0020382818;-5;121.92
85571;Welkom_5;2024-09-09;0020383055;-5;75.99
91381;Welkom_5;2024-09-09;0020383477;-5;138.07
101461;Welkom_5;2024-09-09;0020382933;-5;394.9
88116;Welkom_5;2024-09-09;0020383022;-5;18
96980;Welkom_5;2024-09-09;0020383535;-5;32.97
108711;Welkom_5;2024-09-09;0020382537;-5;7.99
96833;Welkom_5;2024-09-09;0020382719;-5;4.99
85929;Welkom_5;2024-09-09;0020382511;-5;9.99
90606;Welkom_5;2024-09-09;0020383220;-5;37.5
84154;Welkom_5;2024-09-09;0020383428;-5;43.98
93821;Welkom_5;2024-09-09;0020382545;-5;11
95126;Welkom_5;2024-09-09;0020383105;-5;92.67
91055;Welkom_5;2024-09-09;0020382784;-5;29.94
102947;Welkom_5;2024-09-09;0020383352;-5;321.56
100732;Welkom_5;2024-09-09;0020382990;-5;10.27
90295;Welkom_5;2024-09-09;0020382800;-5;70.44
107193;Welkom_5;2024-09-09;0020382529;-5;3.99
84493;Welkom_5;2024-09-09;0020383576;-5;406.17
106726;Welkom_5;2024-09-09;0020383584;-5;9.3
107767;Welkom_5;2024-09-09;0020383196;-5;75.99
101844;Welkom_5;2024-09-09;0020382958;-5;25.18
91123;Welkom_5;2024-09-10;0020384699;-5;49.48
89043;Welkom_5;2024-09-10;0020383832;-5;-7.4
99006;Welkom_5;2024-09-10;0020384384;-5;193.36
95423;Welkom_5;2024-09-10;0020383915;-5;10.95
108832;Welkom_5;2024-09-10;0020384582;-5;67.98
85769;Welkom_5;2024-09-10;0020384111;-5;72.28
93987;Welkom_5;2024-09-10;0020384616;-5;114.99
101671;Welkom_5;2024-09-10;0020383956;-5;116.25
92387;Welkom_5;2024-09-10;13895;-5;144.99
86724;Welkom_5;2024-09-10;0020384202;-5;49.49
97422;Welkom_5;2024-09-10;0020384095;-5;78.89
89598;Welkom_5;2024-09-10;0020384376;-5;19.28
103186;Welkom_5;2024-09-10;0020384244;-5;53.83
108515;Welkom_5;2024-09-10;0020384368;-5;96.55
99280;Welkom_5;2024-09-10;0020384640;-5;-84.48
96432;Welkom_5;2024-09-10;0020384012;-5;701.58
82617;Welkom_5;2024-09-10;0020384772;-5;44.53
104996;Welkom_5;2024-09-10;0020383667;-5;110.49
105755;Welkom_5;2024-09-10;0020384285;-5;57.98
103282;Welkom_5;2024-09-10;0020384897;-5;11.5
92473;Welkom_5;2024-09-10;0020384541;-5;17.99
108328;Welkom_5;2024-09-10;0020384798;-5;39.5
90074;Welkom_5;2024-09-10;13896;-5;3
99868;Welkom_5;2024-09-10;0020383907;-5;18.88
91137;Welkom_5;2024-09-10;0020384913;-5;39.18
91852;Welkom_5;2024-09-10;0020384806;-5;124.99
107408;Welkom_5;2024-09-10;0020384467;-5;9.99
85239;Welkom_5;2024-09-10;0020384780;-5;156.99
93996;Welkom_5;2024-09-10;0020384566;-5;28.98
103023;Welkom_5;2024-09-11;0020385316;-5;134.36
84774;Welkom_5;2024-09-11;0020385043;-5;19.49
96196;Welkom_5;2024-09-11;0020385233;-5;20.9
90102;Welkom_5;2024-09-11;0020384988;-5;79.97
99611;Welkom_5;2024-09-11;0020385803;-5;59.98
101012;Welkom_5;2024-09-11;0020385118;-5;24.99
101662;Welkom_5;2024-09-11;0020385407;-5;21.99
100171;Welkom_5;2024-09-11;0020385290;-5;19.99
109747;Welkom_5;2024-09-11;0020385209;-5;65.49
102106;Welkom_5;2024-09-11;0020385647;-5;70.49
106049;Welkom_5;2024-09-11;0020385175;-5;13.75
87830;Welkom_5;2024-09-11;0020385795;-5;22.99
105599;Welkom_5;2024-09-11;0020385381;-5;77.98
97796;Welkom_5;2024-09-11;0020385357;-5;174.94
99363;Welkom_5;2024-09-11;0020384970;-5;38.85
92250;Welkom_5;2024-09-11;0020385670;-5;40.49
92068;Welkom_5;2024-09-11;0020385563;-5;108.86
89594;Welkom_5;2024-09-11;0020385423;-5;254.98
106438;Welkom_5;2024-09-11;0020385365;-5;92.97
104040;Welkom_5;2024-09-11;0020385514;-5;128.46
106415;Welkom_5;2024-09-11;0020385704;-5;32.49
95672;Welkom_5;2024-09-11;0020385134;-5;18.9
95268;Welkom_5;2024-09-12;0020386488;-5;494
105992;Welkom_5;2024-09-12;0020386389;-5;69.99
80085;Welkom_5;2024-09-12;0020386421;-5;27.99
98559;Welkom_5;2024-09-12;0020387239;-5;165.46
103610;Welkom_5;2024-09-12;0020386918;-5;111.27
106674;Welkom_5;2024-09-12;0020387130;-5;198.57
99687;Welkom_5;2024-09-12;0020386926;-5;93.4
88406;Welkom_5;2024-09-12;0020386348;-5;313.73
77892;Welkom_5;2024-09-12;0020387023;-5;57.99
94981;Welkom_5;2024-09-12;0020386868;-5;369.23
98102;Welkom_5;2024-09-12;0020386454;-5;22.95
90395;Welkom_5;2024-09-12;0020386827;-5;272.63
88015;Welkom_5;2024-09-12;0020386595;-5;254.99
94103;Welkom_5;2024-09-12;0020387049;-5;12.99
98008;Welkom_5;2024-09-12;0020386520;-5;33.49
91744;Welkom_5;2024-09-12;0020387221;-5;113.99
105823;Welkom_5;2024-09-12;0020386934;-5;44.99
107406;Welkom_5;2024-09-12;0020387262;-5;10
107705;Welkom_5;2024-09-12;0020386447;-5;63.97
89515;Welkom_5;2024-09-12;0020387171;-5;71.97
106278;Welkom_5;2024-09-13;0020388302;-5;58.37
90726;Welkom_5;2024-09-13;0020387403;-5;40.59
100223;Welkom_5;2024-09-13;0020388542;-5;11.19
97300;Welkom_5;2024-09-13;0020387510;-5;4.99
105473;Welkom_5;2024-09-13;0020387502;-5;12.99
106106;Welkom_5;2024-09-13;0020388153;-5;47.45
95389;Welkom_5;2024-09-13;0020388039;-5;67.49
100330;Welkom_5;2024-09-13;0020388237;-5;101.14
109491;Welkom_5;2024-09-13;0020387536;-5;6.69
88369;Welkom_5;2024-09-13;0020387841;-5;24.46
89759;Welkom_5;2024-09-13;0020387635;-5;629.79
89623;Welkom_5;2024-09-13;0020388260;-5;388.98
100017;Welkom_5;2024-09-13;0020388641;-5;12.09
102119;Welkom_5;2024-09-13;0020388161;-5;15.96
89086;Welkom_5;2024-09-13;0020388278;-5;159.93
106686;Welkom_5;2024-09-13;0020388229;-5;7.5
107787;Welkom_5;2024-09-13;0020387882;-5;32.29
95868;Welkom_5;2024-09-13;0020387809;-5;141.18
86986;Welkom_5;2024-09-13;0020388013;-5;15
91813;Welkom_5;2024-09-13;0020387460;-5;54.48
94960;Welkom_5;2024-09-13;0020387676;-5;179.98
91788;Welkom_5;2024-09-13;0020388054;-5;54.54
105250;Welkom_5;2024-09-13;0020388880;-5;6.69
100166;Welkom_5;2024-09-13;0020388427;-5;73.28
104687;Welkom_5;2024-09-13;0020388856;-5;160.89
101668;Welkom_5;2024-09-13;0020388781;-5;388.94
88783;Welkom_5;2024-09-13;0020388609;-5;89.98
